星级	名字	介绍	其他	网址	电话
4	黄山风景区换乘中心麦客达温德姆酒店	黄山风景区换乘中心麦客达温德姆酒店位于黄山市黄山风景南大门，在风景区最核心地段，距离京台高速黄山风景区出口100米，在黄山换乘中心总站（所有上山游客必须在此换乘）正对面，毗邻肯德基等连锁餐饮、黄山风景区立体停车场。	['开业：2022', '客房数：198']	https://hotels.ctrip.com/hotels/detail/?hotelId=81294344	联系方式：0559-5579666
4	黄山太平湖·望湖山舍度假民宿	民宿坐落于太平湖畔是国家AAAA级风景区，国家一级水源保护区（黄山区饮用水）是黄山旅游区的重点风景区之一；介于黄山、九华山之间，北距佛教圣地九华山南大门30公里，南距国之瑰宝黄山北大门耿城镇30公里，地理位置十分优越。湖光山色得天独厚，湖水清澈碧透，青山起伏连绵，水风姿绰约，岛屿散落如珠，被誉为"黄山情侣"、"中华翡翠"、"世界明珠"、"东方日内瓦湖"。湖中点缀着大小不同、高低不等的岛屿，它们错落有致、似断似连地飘浮在万顷波澜间，仿佛是一座座海上仙山，令人遐想联翩。湖周青山隐隐，炊烟袅袅，好一派美丽恬静的山野风光。	['开业：2021', '客房数：11']	https://hotels.ctrip.com/hotels/detail/?hotelId=81306954	联系方式：13406352999
4	世京二十三民宿	世京园自1996年5月30日开工建设，依托自有果园，配备餐饮，会议，采摘，书吧等特色内容，园区面积达600余亩。世京.二十三设计民宿于2019年开始筹备，有十四个房间，另有独立的早餐厅，儿童房及茶室。1996年到2019年，我们扎根农村自主创业已经有二十三年，亲眼见证了乡村振兴的过程，亲自接待了近百万的客人。这份坚持源自对这片土地深入骨髓的热爱，更多来自多年来大家不离不弃的支持。二十三年，再见面仍携初心。	['开业：2021', '客房数：14']	https://hotels.ctrip.com/hotels/detail/?hotelId=81422661	联系方式：15156387977
4	宏村玉见秀里精品艺术酒店	宏村玉见秀里精品艺术酒店位于宏村景区外、秀里景区内，毗邻赛金花故居。	['开业：2018', '装修时间：2019', '客房数：15']	https://hotels.ctrip.com/hotels/detail/?hotelId=8179189	联系方式：0559-5185988
4	合肥安港大酒店	合肥安港大酒店坐落在商业繁华、具有浓郁文化氛围的合肥市芜湖路上，东北角为雄伟磅礴的安徽图书馆和风景秀丽的包孝肃公祠；东依宋街和合肥龙虾一条街；西与安徽大剧院、电讯大楼为邻，地理位置优越。	['开业：1993', '装修时间：2016', '客房数：138']	https://hotels.ctrip.com/hotels/detail/?hotelId=825419	联系方式：0551-62288999-6777
4	九华山九茗幽圃民宿	九华山九茗幽圃民宿位于中国“四大佛教圣地”之一、世界地质公园、中国5A级景区九华山山上，核心景区内。 东晋隆安五年,天竺僧人杯渡来山创建茅庵,传经布道,此为佛教初传九华,从此法轮常转,香火绵延。唐代开元年间,新罗僧金乔觉卓锡九华,应化为地藏灵迹,九华山遂被辟为地藏菩萨道场,僧众云集,寺庙日增,影响迅速扩大。“胜境层层别，高僧院院逢”，香火之盛甲于天下。	['开业：2021', '客房数：17']	https://hotels.ctrip.com/hotels/detail/?hotelId=82604289	联系方式：18956631112
4	黄山东门美居酒店	美居酒店为法国雅高酒店管理集团旗下的中高档酒店品牌，在全球60余个国家分布超过800家酒店，是全球极具知名度的品牌酒店。酒店位于黄山市黄山区谭家桥东黄山国际小镇，近京台高速、合铜黄高速谭家桥出口，距离黄山风景区南大门（汤口）约10分钟车程，1小时车程可达宏村、西递、棠樾牌坊群、黄山市太平湖风景区等知名景点。酒店拥有各类智能客房110间，精心的法式设计，彰显浪漫优雅，为您的出行提供更好的体验。酒店一层配有早餐厅，可同时容纳60余人用餐，具有法式和黄山本地特色的中西式早餐，为您一天的出行提供满满的能量。酒店还配备24小时健身房，自助洗衣房，百兆高速Wi-Fi无线网络。优越的地理位置和贴心的服务都将为您的休闲度假和商务出行带来无与伦比的体验	['开业：2021', '客房数：110']	https://hotels.ctrip.com/hotels/detail/?hotelId=82650899	联系方式：0559-8572777
4	九华蓮里民宿	开业于2021-10-31，相信无论您是一日游还是深度游，九华蓮里民宿都是您青阳之行的不二选择。</br>酒店提供的体育和休闲设施，旨在为旅客营造多姿多彩的住宿体验。	['开业：2021', '客房数：20']	https://hotels.ctrip.com/hotels/detail/?hotelId=82814282	联系方式：13355663666
4	黄山竹林山舍民宿	黄山竹林山舍民宿位于美丽的黄山风景区寨西芳村新村度假区，客房总数16间，距东台高速汤口出口约5分钟车程。客栈面对竹海。背靠山谷，山谷中有竹林，茶园和小溪，夏日 谷中凉风习习，夜晚听着山泉入睡。客栈共有16间房，均以李白的名诗《送温处士归黄山白鹅峰旧居》中的诗句命名，每个房间皆可以观山景，部分房间有露台，大厅有酒吧区，并且配备了进口的壁炉，可以在这里听舒缓的音乐，免费品尝老板自家产的黄山毛峰，和热情的老板聊个海阔天空。刚刚走过的路，转眼就成为人生的路，竹林山舍，一个给您美好回忆的地儿！	['开业：2017', '客房数：14']	https://hotels.ctrip.com/hotels/detail/?hotelId=8291186	联系方式：0559-5567189
4	合肥政务区天鹅湖轻居酒店	酒店位于合肥政务区祁门路1777号。轻居酒店是亚朵集团旗下专注年轻商旅的酒店品牌。酒店设计是以轻生活、轻社交为主题，此次2.0产品更是融入了音乐元素，是年轻人社交旅居的全新空间。酒店毗邻天鹅湖；地理位置优越，环境优美。酒店24小时开放式的洗衣房，随时为您提供方便，机器人宝宝随时准备为您服务，自助行李存储，让您的旅途更加方便，开放式书吧，舒适的环境，让您自由遨游知识的海洋。精彩纷呈，期待您的光临。	['开业：2021', '客房数：85']	https://hotels.ctrip.com/hotels/detail/?hotelId=83097914	联系方式：0551-65619555
4	黄山维利斯主题酒店	黄山维利斯主题酒店主题酒店座落于国家AAAAA级景区古徽州文化旅游区发源地之一的岩寺古镇。作为自主原创品牌，维利斯(VILIS) 主题酒店以“您好，欢迎回家”为酒店文化，秉承定制专属、待人如己、创新精神三大法则，融入童年记忆、青春岁月、浪漫流年、家庭时光的元素，依托古徽州的浓厚文化底蕴，致力于打造独特性、文化性和体验性于一体的主题酒店。酒店客房有花好月圆、多啦A梦等主题房、豪华大床房、家庭标准间以及生活便利店、餐饮包厢、健身房、棋牌室、停车场等设施。我们期待您的入住，将是维利斯创新发展的不竭动力；我们相信您的入住，将是您生活旅游中的不悔选择！	['开业：2017', '客房数：50']	https://hotels.ctrip.com/hotels/detail/?hotelId=8357780	联系方式：0559-5211111
4	安庆吾悦广场亚朵酒店	安庆吾悦广场亚朵酒店是上海亚朵商业管理（集团）有限公司旗下一家高端连锁酒店，位于迎江区皖江大道与龙眠山路交口，毗邻吾悦广场、菱湖公园、安庆市科技馆、黄梅戏艺术中心、城市规划展馆。地理位置优越，交通便利，距离安庆火车站约4公里，距离长途汽车站约3公里。配有流动图书馆竹居、相招餐厅、汗出健身房、出尘洗衣房、共语会议室。酒店设计理念是以阅读和人文摄影为主题，高品质的客房产品，设施细致温馨的服务，带给您“自然，静谧，温暖，朴实”的健康方式。所有客房均采用堪比星级酒店的普兰特系列优质床品、智能客控语音系统、全套高端亚朵萨合洗浴用品，房间配备冰箱、100M高速光纤，全WIFI覆盖，停车场，24小时热水。为中高端商旅人士打造理想的住宿体验，能够在这里休憩、充电、得到心灵上的放松及人生感悟的共鸣。	['开业：2021', '客房数：103']	https://hotels.ctrip.com/hotels/detail/?hotelId=83644078	联系方式：0556-5577555
4	合肥艺龙朗悦酒店	酒店位于合肥经济中心滨湖新区，毗邻南北主干道徽州大道，滨湖时代广场对面，酒店视野开阔，可俯瞰合肥美景，紧邻建设银行、农业银行等安徽省行，可打卡巢湖、金斗公园、滨湖塘西河公园、合肥市文化馆、渡江战役纪念馆、融创茂、融创乐园、首创奥特莱斯，领略合肥滨湖新区的魅力。	['开业：2021', '客房数：102']	https://hotels.ctrip.com/hotels/detail/?hotelId=83709154	联系方式：0551-65229988
4	和颐酒店(合肥经开区大学城繁华大道地铁站店)	首旅如家旗下中高端品牌和颐酒店(合肥经开区大学城繁华大道地铁站店)位于合肥市经济技术开发区核心位置，地处中环购物中心和正大广场双商业核心地段、大学城（安大、合工大、润安公学、安徽省艺校）、正大广场、安徽医科大学第二附属医院、明珠广场、天鹅湖万达广场、金潜广场、万象城、新地中心、银泰城、置地广场、奥体中心、徽园、翡翠湖风景区、海洋世界、会展中心、三河古镇，地铁三号线繁华大道站（可乘坐3号线至图书馆站换乘4号线直达合肥南站），交通便利。 	['开业：2019', '装修时间：2019', '客房数：115']	https://hotels.ctrip.com/hotels/detail/?hotelId=845232	联系方式：0551-62580777
4	FunGee欢致酒店(合肥淮河路步行街大东门地铁站店)	欢致酒店是慧友美宿集团旗下的欢乐酒店品牌。在欢致，我们强调玩，强调无所不在的快乐，除了住，欢致的一切都让你乐在其中。如果你是个快乐崇拜者，那你一定要来欢致。	['开业：2022', '客房数：73']	https://hotels.ctrip.com/hotels/detail/?hotelId=85235726	联系方式：0551-69133888
4	宏村青梅学社·诗莉莉温泉酒店	“郎骑竹马来，绕床弄青梅”，酒店位于“画里乡村”，宏村，景区入口附近约5分钟路程。	['开业：2018', '装修时间：2018', '客房数：50']	https://hotels.ctrip.com/hotels/detail/?hotelId=8541897	联系方式：0559-2761666
4	九华山云涧民宿	2021-12-31开业，相信九华山云涧民宿周到的服务和一流的设施，会让您在青阳开展一段难忘的旅行。</br>酒店休闲区提供了各类设施，您可以在这里舒缓身心压力。	['开业：2022', '客房数：28']	https://hotels.ctrip.com/hotels/detail/?hotelId=85467080	联系方式：13385661666
4	九华山溪隐竹舍民宿	旅客若想住在青阳的九华山脚下，那么九华山溪隐竹舍民宿将会是一个便捷的选择。</br>酒店提供的休闲设施，旨在为旅客营造多姿多彩、奢华完美的住宿体验。	['开业：2022', '客房数：12']	https://hotels.ctrip.com/hotels/detail/?hotelId=85467109	联系方式：13053292166
4	宏村作闲艺术·微酒店	宏村作闲·艺术微酒店是位于宏村景区外西门售票处旁边的一家徽派与现代结合的调性民宿型酒店，酒店内设有影院式大厅，徽派茶室以及非常受现代人喜欢的壁炉夜谈区域，非常适合想来这边放松自我的客人，酒店还设有天台酒吧，露天餐厅以及多人会议室，也很适合公司团建及朋友聚会。酒店共有25间特色客房，客房内选用轻薄鹅绒被，高端品牌洗浴用品，地暖与中央空调的完美结合只为给客人带来**的入住体验。	['开业：2022', '客房数：25']	https://hotels.ctrip.com/hotels/detail/?hotelId=85542169	联系方式：15375592429
